community_number,collective_accuracy,collective_accuracy_precision,minority_competence,majority_competence,number_of_minority,influence_minority_proportion,homophily
965, 0.85, 0.13996942518114475, 0.5621848202750134, 0.6567933192082195, 34, 0.465, 0.6811737381716583
964, 0.33, 0.18431999840011626, 0.6453943688867095, 0.579454787028189, 35, 0.44333333333333336, 0.6499419676468943
966, 0.48, 0.19583953856616937, 0.6906229039860023, 0.6242236565839002, 27, 0.43666666666666665, 0.6460611425670947
967, 0.64, 0.18815654251584513, 0.6393965282564287, 0.6468955121277759, 39, 0.48833333333333334, 0.6001584178151459
969, 0.46, 0.19536820325328497, 0.6138633595482721, 0.5984885725285795, 37, 0.515, 0.5054649956508048
968, 0.31, 0.18129401995062866, 0.6975156182752482, 0.6168404405359673, 30, 0.4533333333333333, 0.6574608536595654
970, 0.29, 0.17787145596535947, 0.6829868313341054, 0.5788292292241559, 26, 0.4633333333333333, 0.5700988310679378
971, 0.56, 0.19458010724830355, 0.6527229799804993, 0.6979411042772763, 45, 0.49, 0.6452302972242085
973, 0.4, 0.1920364670542124, 0.682256078643072, 0.6579241671190516, 41, 0.49333333333333335, 0.7297438315547935
972, 0.44, 0.1945801072483036, 0.6472986388013244, 0.6002565511409392, 28, 0.4083333333333333, 0.7143741328545421
974, 0.48, 0.19583953856616937, 0.6633791976320451, 0.681311139495452, 45, 0.505, 0.5524417884908192
975, 0.79, 0.15966189505992423, 0.5669354615213694, 0.6459401661808754, 32, 0.4683333333333333, 0.5121056310652776
976, 0.71, 0.17787145596535958, 0.6041427335349092, 0.668863105637897, 40, 0.48333333333333334, 0.5609681328285308
977, 0.63, 0.18925581112386491, 0.6652146028125543, 0.6417868375887006, 26, 0.43333333333333335, 0.6076540754880698
978, 0.31, 0.18129401995062866, 0.6287295778214625, 0.5567827588914009, 30, 0.465, 0.5588102252981875
979, 0.18, 0.1505987147268466, 0.6849935493276817, 0.5591249270096965, 33, 0.46166666666666667, 0.6500025137087375
980, 0.62, 0.19026798975713555, 0.672003106290383, 0.6950454600993828, 38, 0.5133333333333333, 0.5004552447064007
981, 0.69, 0.18129401995062877, 0.6934876428725506, 0.6799834386205429, 25, 0.37666666666666665, 0.683313563650647
982, 0.38, 0.19026798975713555, 0.6420830026612068, 0.570152145346703, 27, 0.45666666666666667, 0.5709534139484704
983, 0.21, 0.15966189505992417, 0.6669302036515588, 0.5512480350754985, 29, 0.485, 0.506147342866598
984, 0.65, 0.18696864782181133, 0.6264339753589174, 0.6384608964547908, 41, 0.48, 0.6053462796069746
985, 0.71, 0.17787145596535958, 0.5995942839776773, 0.6543951182554115, 34, 0.44333333333333336, 0.700345707842043
986, 0.63, 0.18925581112386491, 0.6178362570476221, 0.6187124153932795, 37, 0.425, 0.7467974924741948
987, 0.39, 0.1911944615770167, 0.6852903235113087, 0.6156609634976237, 45, 0.48333333333333334, 0.5043139382652319
989, 0.57, 0.19406612862136763, 0.6549426960593898, 0.6682617661265347, 29, 0.49, 0.5503057337503721
988, 0.48, 0.19583953856616937, 0.6699467716122229, 0.5965015329603458, 26, 0.38333333333333336, 0.7229120245461035
990, 0.71, 0.17787145596535958, 0.5574663198123395, 0.6183612155378277, 28, 0.4866666666666667, 0.541658219025158
991, 0.65, 0.18696864782181133, 0.6496678401474948, 0.6829198842025108, 45, 0.4766666666666667, 0.7409478717398399
992, 0.8, 0.15679711876320446, 0.6805947470101247, 0.6870286429964315, 28, 0.40166666666666667, 0.7001911251197299
993, 0.53, 0.19564328684980808, 0.6079170995500691, 0.6289960682037576, 36, 0.5166666666666667, 0.5036138136265773
994, 0.39, 0.1911944615770167, 0.6236987284170359, 0.5733688858141548, 45, 0.4816666666666667, 0.6370819466183654
995, 0.75, 0.1697378601114259, 0.6130600180687991, 0.6699825593438502, 25, 0.43833333333333335, 0.5779057504385836
997, 0.56, 0.19458010724830355, 0.6424418211216519, 0.6452030432062102, 38, 0.42, 0.7231989722374936
996, 0.34, 0.18569042617903186, 0.647742831973243, 0.5976962939348203, 44, 0.47333333333333333, 0.6612442046679587
998, 0.57, 0.19406612862136763, 0.6051990172247594, 0.5761805997516304, 26, 0.405, 0.7398063670643805
999, 0.66, 0.18569042617903198, 0.6084105373722108, 0.6372672864566931, 40, 0.49666666666666665, 0.5484762003184697
